,hpso01 (Ingest) [Nf_max=32768] [Na=256],hpso01 (RCAL) [Nf_max=32768] [Na=256],hpso01 (FastImg) [Nf_max=32768] [Na=256],hpso01 (ICAL) [Nf_max=32768] [Na=256],hpso01 (DPrepA) [Nf_max=32768] [Na=256],hpso01 (DPrepB) [Nf_max=32768] [Na=256],hpso01 (DPrepC) [Nf_max=32768] [Na=256],hpso01 (DPrepD) [Nf_max=32768] [Na=256],hpso02a (Ingest) [Nf_max=32768] [Na=256],hpso02a (RCAL) [Nf_max=32768] [Na=256],hpso02a (FastImg) [Nf_max=32768] [Na=256],hpso02a (ICAL) [Nf_max=32768] [Na=256],hpso02a (DPrepA) [Nf_max=32768] [Na=256],hpso02a (DPrepB) [Nf_max=32768] [Na=256],hpso02a (DPrepC) [Nf_max=32768] [Na=256],hpso02a (DPrepD) [Nf_max=32768] [Na=256],hpso02b (Ingest) [Nf_max=32768] [Na=256],hpso02b (RCAL) [Nf_max=32768] [Na=256],hpso02b (FastImg) [Nf_max=32768] [Na=256],hpso02b (ICAL) [Nf_max=32768] [Na=256],hpso02b (DPrepA) [Nf_max=32768] [Na=256],hpso02b (DPrepB) [Nf_max=32768] [Na=256],hpso02b (DPrepC) [Nf_max=32768] [Na=256],hpso02b (DPrepD) [Nf_max=32768] [Na=256],hpso04a (Ingest) [Nf_max=32768] [Na=256],hpso04a (RCAL) [Nf_max=32768] [Na=256],hpso04a (FastImg) [Nf_max=32768] [Na=256],hpso04a (PSS) [Nf_max=32768] [Na=256],hpso05a (Ingest) [Nf_max=32768] [Na=256],hpso05a (RCAL) [Nf_max=32768] [Na=256],hpso05a (FastImg) [Nf_max=32768] [Na=256],hpso05a (PST) [Nf_max=32768] [Na=256],max_low (Ingest) [Nf_max=32768] [Na=256],max_low (RCAL) [Nf_max=32768] [Na=256],max_low (FastImg) [Nf_max=32768] [Na=256],max_low (ICAL) [Nf_max=32768] [Na=256],max_low (DPrepA) [Nf_max=32768] [Na=256],max_low (DPrepA_Image) [Nf_max=32768] [Na=256],max_low (DPrepB) [Nf_max=32768] [Na=256],max_low (DPrepC) [Nf_max=32768] [Na=256],max_low (DPrepD) [Nf_max=32768] [Na=256]
Image size [GB],2.692085122815833,19.625300545327423,0.9691506442136997,19.625300545327423,2.692085122815833,2.692085122815833,2.692085122815833,2.692085122815833,2.692085122815833,19.625300545327423,0.9691506442136997,8.722355797923298,2.692085122815833,2.692085122815833,2.692085122815833,2.692085122815833,2.692085122815833,19.625300545327423,0.9691506442136997,8.722355797923298,2.692085122815833,2.692085122815833,2.692085122815833,2.692085122815833,2.7200860824111843,19.82942754077754,0.9792309896680266,(undefined),2.7200860824111843,19.82942754077754,0.9792309896680266,(undefined),2.6960092277382826,19.653907270212073,0.9705633219857817,19.653907270212073,2.6960092277382826,2.6960092277382826,2.6960092277382826,2.6960092277382826,2.6960092277382826
Image cube size [GB],1411427.9248708675,6280.096174504775,155.06410307419196,6280.096174504775,430.73361965053334,10768.340491263332,32305.021473789995,44107.12265221461,1411427.9248708675,6280.096174504775,155.06410307419196,2791.153855335455,430.73361965053334,10768.340491263332,32305.021473789995,44107.12265221461,1411427.9248708675,6280.096174504775,155.06410307419196,2791.153855335455,430.73361965053334,10768.340491263332,32305.021473789995,44107.12265221461,713054.2459875975,3172.7084065244067,78.33847917344212,(undefined),713054.2459875975,3172.7084065244067,78.33847917344212,(undefined),706742.6429962243,3144.6251632339317,77.64506575886253,3144.6251632339317,215.68073821906262,215.68073821906262,5392.018455476566,706742.6429962243,176685.6607490561
Calibration output [GB],0.0,1.179648,0.0,5.9392,0.0,0.0,0.0,0.0,0.0,1.179648,0.0,5.9392,0.0,0.0,0.0,0.0,0.0,1.179648,0.0,5.9392,0.0,0.0,0.0,0.0,0.0,0.1572864,0.0,(undefined),0.0,0.1572864,0.0,(undefined),0.0,1.4155776,0.0,9.9581952,0.0,0.0,0.0,0.0,0.0
Calibration process interval [s],600,10,600,600,600,600,600,600,600,10,600,600,600,600,600,600,600,10,600,600,600,600,600,600,600,10,600,600,600,10,600,600,600,10,600,600,600,600,600,600,600
Calibration process in [MB],0.0,25.06752,0.0,7833.6,0.0,0.0,0.0,0.0,0.0,25.06752,0.0,7833.6,0.0,0.0,0.0,0.0,0.0,25.06752,0.0,7833.6,0.0,0.0,0.0,0.0,0.0,41.7792,0.0,(undefined),0.0,41.7792,0.0,(undefined),0.0,17.905371428571428,0.0,7744.0731428571435,0.0,0.0,0.0,0.0,0.0
Calibration process out [MB],0.0,0.131072,0.0,40.96,0.0,0.0,0.0,0.0,0.0,0.131072,0.0,40.96,0.0,0.0,0.0,0.0,0.0,0.131072,0.0,40.96,0.0,0.0,0.0,0.0,0.0,0.21845333333333333,0.0,(undefined),0.0,0.21845333333333333,0.0,(undefined),0.0,0.09362285714285715,0.0,40.491885714285715,0.0,0.0,0.0,0.0,0.0
Cleaning memory [PetaBytes],(undefined),(undefined),(undefined),0.009184640655213232,0.0008749276649151458,0.08749276649151458,0.2624782994745437,(undefined),(undefined),(undefined),(undefined),0.0028347656343250716,0.0008749276649151458,0.08749276649151458,0.2624782994745437,(undefined),(undefined),(undefined),(undefined),0.0028347656343250716,0.0008749276649151458,0.08749276649151458,0.2624782994745437,(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),(undefined),0.012877240043442957,0.0012266841986209188,0.0012266841986209188,0.08762029990149418,11.484567948688646,(undefined)
Working (cache) memory [TeraBytes],(undefined),0.00018500866372007417,0.00013887002974420298,0.00018500866376194598,1.7919958002053404e-05,5.175268037876876e-05,4.37161070089343e-05,(undefined),(undefined),0.00018500866372007417,0.00013887002974420298,8.219322917874735e-05,1.7919958002053404e-05,5.175268037876876e-05,4.37161070089343e-05,(undefined),(undefined),0.00018500866372007417,0.00013887002974420298,8.219322917874735e-05,1.7919958002053404e-05,5.175268037876876e-05,4.37161070089343e-05,(undefined),(undefined),4.193798222570876e-05,4.750752689052736e-06,(undefined),(undefined),4.193798222570876e-05,4.750752689052736e-06,(undefined),(undefined),9.512622306076891e-05,7.948521060766145e-05,9.512622307190749e-05,8.61967305213036e-06,1.0203902856110853e-05,2.5342645585116337e-05,0.00025907733552583875,(undefined)
-- I/O --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Input Buffer Size [PetaBytes],2.06963736576,2.06963736576,1.03481868288,2.06963736576,1.03481868288,2.06963736576,2.06963736576,2.06963736576,2.06963736576,2.06963736576,1.03481868288,2.06963736576,1.03481868288,2.06963736576,2.06963736576,2.06963736576,2.06963736576,2.06963736576,1.03481868288,2.06963736576,1.03481868288,2.06963736576,2.06963736576,2.06963736576,0.137975824384,0.137975824384,0.068987912192,0.002102152,0.137975824384,0.137975824384,0.068987912192,0.00077309411328,1.241782419456,1.241782419456,0.620891209728,1.241782419456,0.620891209728,0.620891209728,1.241782419456,1.241782419456,1.241782419456
Total buffer ingest rate [TeraBytes/s],0.11497985365333332,0.11497985365333332,0.05748992682666666,0.11497985365333332,0.05748992682666666,0.11497985365333332,0.11497985365333332,0.11497985365333332,0.11497985365333332,0.11497985365333332,0.05748992682666666,0.11497985365333332,0.05748992682666666,0.11497985365333332,0.11497985365333332,0.11497985365333332,0.11497985365333332,0.11497985365333332,0.05748992682666666,0.11497985365333332,0.05748992682666666,0.11497985365333332,0.11497985365333332,0.11497985365333332,0.05748992682666666,0.05748992682666666,0.02874496341333333,(undefined),0.05748992682666666,0.05748992682666666,0.02874496341333333,(undefined),0.05748992682666666,0.05748992682666666,0.02874496341333333,0.05748992682666666,0.02874496341333333,0.02874496341333333,0.05748992682666666,0.05748992682666666,0.05748992682666666
Output size [TB],0.0,0.0,0.0,0.0,0.09497676313294258,4.748838156647129,14.246514469941387,12.83457024,0.0,0.0,0.0,0.0,0.09497676313294258,4.748838156647129,14.246514469941387,12.83457024,0.0,0.0,0.0,0.0,0.09497676313294258,4.748838156647129,14.246514469941387,12.83457024,0.0,0.0,0.0,0.2147152,0.0,0.0,0.0,0.77309411328,0.0,0.0,0.0,0.0,0.06658064388822461,0.06658064388822461,2.3778801388651645,311.6735055613349,61.605937152
Buffer Read Rate [TeraBytes/s],0.11408506880000001,0.1835572322525838,0.06606940386417043,0.9177861612629189,0.2039615967498883,0.4079231934997766,0.7928328463700451,0.7928328463700451,0.11408506880000001,0.1835572322525838,0.06606940386417043,0.6118654848697651,0.2039615967498883,0.4079231934997766,0.7928328463700451,0.7928328463700451,0.11408506880000001,0.1835572322525838,0.06606940386417043,0.6118654848697651,0.2039615967498883,0.4079231934997766,0.7928328463700451,0.7928328463700451,0.057042534400000004,0.056240036456910766,0.020242981102913598,0.0008758966666666667,0.057042534400000004,0.056240036456910766,0.020242981102913598,0.0003221225472,0.057042534400000004,0.11408506880000001,0.04638695446430023,0.5704253440000001,0.14320028074774335,0.14320028074774335,0.2864005614954867,0.6845104128000001,0.5566434535716028
Facet visibility rate [TeraBytes/s],0.0,0.0010375461455706951,0.00760725391873513,0.009337915310136254,0.012757841919057863,0.025515683838115727,0.0971324744100924,(undefined),0.0,0.0010375461455706951,0.00760725391873513,0.07309503161770411,0.012757841919057863,0.025515683838115727,0.0971324744100924,(undefined),0.0,0.0010375461455706951,0.00760725391873513,0.07309503161770411,0.012757841919057863,0.025515683838115727,0.0971324744100924,(undefined),0.0,0.0005286870197115914,0.0023307831705364347,(undefined),0.0,0.0005286870197115914,0.0023307831705364347,(undefined),0.0,0.001211491004140866,0.0053410097064104526,0.010903419037267792,0.00895720818951538,0.00895720818951538,0.01791441637903076,0.16345893277552123,(undefined)
Image Write Rate [TeraBytes/s],0.0,0.015072230818811459,0.155064103074192,0.13565007736930312,0.039483915134632216,0.19741957567316107,0.5922587270194831,(undefined),0.0,0.015072230818811459,0.155064103074192,0.04186730783003182,0.039483915134632216,0.19741957567316107,0.5922587270194831,(undefined),0.0,0.015072230818811459,0.155064103074192,0.04186730783003182,0.039483915134632216,0.19741957567316107,0.5922587270194831,(undefined),0.0,0.007614500175658578,0.07833847917344214,(undefined),0.0,0.007614500175658578,0.07833847917344214,(undefined),0.0,0.00754710039176144,0.0776450657588625,0.06792390352585298,0.019770734336747406,0.003954146867349482,0.09885367168373703,12.956948454930782,(undefined)
-- Compute --,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Compute Requirement [PetaFLOP/s],0.1584152354907022,0.2213072250211314,0.09872076649684779,2.03061810532869,0.6246926756486769,0.6992366137262632,1.4673996907684788,0.07503832543873157,0.1584152354907022,0.2213072250211314,0.09872076649684779,1.1690606438192603,0.6246926756486769,0.6992366137262632,1.4673996907684788,0.07503832543873157,0.1584152354907022,0.2213072250211314,0.09872076649684779,1.1690606438192603,0.6246926756486769,0.6992366137262632,1.4673996907684788,0.07503832543873157,0.0792076177453511,0.06481600857783025,0.03048134943256353,0.00050088,0.0792076177453511,0.06481600857783025,0.03048134943256353,2.755e-07,0.0792076177453511,0.13708388058450285,0.06867158499024485,1.2573719603736768,0.43066249617358604,0.4030577205316728,0.4720399921357138,3.36614477928155,0.05268398353282898
-> Receive [PetaFLOP/s],3.8349373439999994e-05,,,,,,,,3.8349373439999994e-05,,,,,,,,3.8349373439999994e-05,,,,,,,,1.9174686719999997e-05,,,,1.9174686719999997e-05,,,,1.9174686719999997e-05,,,,,,,,
-> Flag [PetaFLOP/s],0.0026636999429688886,0.0021338528249362867,0.0007680568199209812,0.01920467542442658,0.004346931530731994,0.008693863061463988,0.016897250038261587,0.016897250038261587,0.0026636999429688886,0.0021338528249362867,0.0007680568199209812,0.012803285270899837,0.004346931530731994,0.008693863061463988,0.016897250038261587,0.016897250038261587,0.0026636999429688886,0.0021338528249362867,0.0007680568199209812,0.012803285270899837,0.004346931530731994,0.008693863061463988,0.016897250038261587,0.016897250038261587,0.0013318499714844443,0.0006537904238115876,0.00023532465532137054,,0.0013318499714844443,0.0006537904238115876,0.00023532465532137054,,0.0013318499714844443,0.0013262389248,0.0005392483456474901,0.0119361503232,0.00305195598343628,0.00305195598343628,0.00610391196687256,0.0145886281728,0.011863463604244784
-> Demix [PetaFLOP/s],0.15563653293852445,,,,,,,,0.15563653293852445,,,,,,,,0.15563653293852445,,,,,,,,0.07781826646926222,,,,0.07781826646926222,,,,0.07781826646926222,,,,,,,,
-> Average [PetaFLOP/s],7.665323576888888e-05,,,,,,,,7.665323576888888e-05,,,,,,,,7.665323576888888e-05,,,,,,,,3.832661788444444e-05,,,,3.832661788444444e-05,,,,3.832661788444444e-05,,,,,,,,
-> Image Spectral Fitting [PetaFLOP/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.237805973644753e-07,,,
-> Degridding Kernel Update [PetaFLOP/s],,0.019353404689692443,0.0008330589472679987,0.174180642214441,0.008227772401481542,0.024435140458162016,0.05907233617273503,,,0.019353404689692443,0.0008330589472679987,0.04199383293043009,0.008227772401481542,0.024435140458162016,0.05907233617273503,,,0.019353404689692443,0.0008330589472679987,0.04199383293043009,0.008227772401481542,0.024435140458162016,0.05907233617273503,,,0.004968655704283815,0.00017460692952692933,,,0.004968655704283815,0.00017460692952692933,,,0.011360630647366799,0.0005500386626331588,0.10224567582874516,0.005212923692319902,0.005446780521538912,0.01474051793259407,0.3026583580707553,
-> FFT [PetaFLOP/s],,0.003362034332446051,0.0013011889921413383,0.030258308988981485,0.014834774353775932,0.04640021581627826,0.1499837094099805,,,0.003362034332446051,0.0013011889921413383,0.02754330624348167,0.014834774353775932,0.04640021581627826,0.1499837094099805,,,0.003362034332446051,0.0013011889921413383,0.02754330624348167,0.014834774353775932,0.04640021581627826,0.1499837094099805,,,0.0009671821062021374,0.0006577268523487588,,,0.0009671821062021374,0.0006577268523487588,,,0.002318283122876394,0.0006515938431293967,0.020864548104805654,0.008024871602990707,0.0014894677816419714,0.024898112421252623,1.1691215405752116,
-> IFFT [PetaFLOP/s],,0.016810171662230252,0.0013011889921413383,0.15129154494490743,0.014834774353775932,0.018560086326511304,0.01999782792133073,,,0.016810171662230252,0.0013011889921413383,0.13771653121740834,0.014834774353775932,0.018560086326511304,0.01999782792133073,,,0.016810171662230252,0.0013011889921413383,0.13771653121740834,0.014834774353775932,0.018560086326511304,0.01999782792133073,,,0.004835910531010687,0.0006577268523487588,,,0.004835910531010687,0.0006577268523487588,,,0.011591415614381971,0.0006515938431293967,0.10432274052402828,0.008024871602990707,0.0074473389082098575,0.009959244968501047,0.0035678757952124374,
-> Solve [PetaFLOP/s],,0.00030693535338097296,,0.03917984773388454,,,,,,0.00030693535338097296,,0.026127232207776647,,,,,,0.00030693535338097296,,0.026127232207776647,,,,,,9.423671057485129e-05,,,,9.423671057485129e-05,,,,0.00019064509781333336,,0.02435266030250667,,,,,
-> Degrid [PetaFLOP/s],,0.006995342283880504,0.0006722377639715962,0.06295808055681561,0.019954090467834317,0.010521004976391461,0.03802184203023829,,,0.006995342283880504,0.0006722377639715962,0.03532385255659095,0.019954090467834317,0.010521004976391461,0.03802184203023829,,,0.006995342283880504,0.0006722377639715962,0.03532385255659095,0.019954090467834317,0.010521004976391461,0.03802184203023829,,,0.0023318384558486177,0.0001447088577457282,,,0.0023318384558486177,0.0001447088577457282,,,0.005327697817679075,0.00044893204348596687,0.04794928035991315,0.01305012824603226,0.002690417875987245,0.006641221291373254,0.145017839143265,
-> Reprojection [PetaFLOP/s],,9.420144261757161e-05,,0.0008478129835581445,0.00024677446959145134,0.0012338723479572565,0.00370161704387177,,,9.420144261757161e-05,,0.0002616706739376989,0.00024677446959145134,0.0012338723479572565,0.00370161704387177,,,9.420144261757161e-05,,0.0002616706739376989,0.00024677446959145134,0.0012338723479572565,0.00370161704387177,,,4.7590626097866115e-05,,,,4.7590626097866115e-05,,,,4.716937744850901e-05,,0.000424524397036581,0.0001235670896046713,3.089177240116782e-06,0.0006178354480233564,0.08098092784331737,
-> Identify Component [PetaFLOP/s],,,,0.0020999424020490794,1.0463395335770655e-05,0.0010463395335770654,0.0031390186007311965,,,,,8.447219223737021e-05,1.0463395335770655e-05,0.0010463395335770654,0.0031390186007311965,,,,,8.447219223737021e-05,1.0463395335770655e-05,0.0010463395335770654,0.0031390186007311965,,,,,,,,,,,,,0.0007843509167983527,6.103822138041579e-06,6.103822138041579e-06,0.00043598729557439844,0.05714572680552755,
-> Reprojection Predict [PetaFLOP/s],,0.000471007213087858,,0.004239064917790722,0.00024677446959145134,0.0004935489391829027,0.0004935489391829027,,,0.000471007213087858,,0.0013083533696884946,0.00024677446959145134,0.0004935489391829027,0.0004935489391829027,,,0.000471007213087858,,0.0013083533696884946,0.00024677446959145134,0.0004935489391829027,0.0004935489391829027,,,0.0002379531304893306,,,,0.0002379531304893306,,,,0.000235846887242545,,0.002122621985182905,0.0001235670896046713,3.089177240116782e-06,0.0002471341792093426,0.0002471341792093426,
-> Gridding Kernel Update [PetaFLOP/s],,0.019353404689692443,0.0008330589472679987,0.174180642214441,0.008227772401481542,0.024435140458162016,0.05907233617273503,,,0.019353404689692443,0.0008330589472679987,0.04199383293043009,0.008227772401481542,0.024435140458162016,0.05907233617273503,,,0.019353404689692443,0.0008330589472679987,0.04199383293043009,0.008227772401481542,0.024435140458162016,0.05907233617273503,,,0.004968655704283815,0.00017460692952692933,,,0.004968655704283815,0.00017460692952692933,,,0.011360630647366799,0.0005500386626331588,0.10224567582874516,0.005212923692319902,0.005446780521538912,0.01474051793259407,0.3026583580707553,
-> Phase Rotation Predict [PetaFLOP/s],,0.005353752607367026,0.0,0.04818377346630323,0.0,0.0,0.0,,,0.005353752607367026,0.0,0.0,0.0,0.0,0.0,,,0.005353752607367026,0.0,0.0,0.0,0.0,0.0,,,0.0010498140138623343,0.0,,,0.0010498140138623343,0.0,,,0.002129587950933334,0.0,0.019166291558400005,0.0,0.0,0.0,0.0,
-> Correct [PetaFLOP/s],,0.007342289290103351,0.0006606940386417042,0.06608060361093016,0.014957183761658475,0.02991436752331695,0.05814107540046998,0.05814107540046998,,0.007342289290103351,0.0006606940386417042,0.04405431491062309,0.014957183761658475,0.02991436752331695,0.05814107540046998,0.05814107540046998,,0.007342289290103351,0.0006606940386417042,0.04405431491062309,0.014957183761658475,0.02991436752331695,0.05814107540046998,0.05814107540046998,,0.0022496014582764306,0.00020242981102913595,,,0.0022496014582764306,0.00020242981102913595,,,0.004563402752,0.00046386954464300225,0.04107062476800001,0.010501353921501177,0.010501353921501177,0.021002707843002354,0.050197430272,0.040820519928584195
-> Grid [PetaFLOP/s],,0.006995342283880504,0.0006722377639715962,0.06295808055681561,0.019954090467834317,0.010521004976391461,0.03802184203023829,,,0.006995342283880504,0.0006722377639715962,0.03532385255659095,0.019954090467834317,0.010521004976391461,0.03802184203023829,,,0.006995342283880504,0.0006722377639715962,0.03532385255659095,0.019954090467834317,0.010521004976391461,0.03802184203023829,,,0.0023318384558486177,0.0001447088577457282,,,0.0023318384558486177,0.0001447088577457282,,,0.005327697817679075,0.00044893204348596687,0.04794928035991315,0.01305012824603226,0.002690417875987245,0.006641221291373254,0.145017839143265,
-> Phase Rotation [PetaFLOP/s],,0.005353752607367026,0.0,0.04818377346630323,0.0,0.0,0.0,,,0.005353752607367026,0.0,0.0,0.0,0.0,0.0,,,0.005353752607367026,0.0,0.0,0.0,0.0,0.0,,,0.0010498140138623343,0.0,,,0.0010498140138623343,0.0,,,0.002129587950933334,0.0,0.019166291558400005,0.0,0.0,0.0,0.0,
-> Subtract Visibility [PetaFLOP/s],,1.529643602104865e-05,5.505783655347536e-06,0.00013766792418943782,3.116079950345515e-05,6.23215990069103e-05,0.00012112724041764579,,,1.529643602104865e-05,5.505783655347536e-06,9.177982273046477e-05,3.116079950345515e-05,6.23215990069103e-05,0.00012112724041764579,,,1.529643602104865e-05,5.505783655347536e-06,9.177982273046477e-05,3.116079950345515e-05,6.23215990069103e-05,0.00012112724041764579,,,4.686669704742563e-06,1.6869150919094664e-06,,,4.686669704742563e-06,1.6869150919094664e-06,,,9.507089066666667e-06,3.865579538691685e-06,8.55638016e-05,2.1877820669794116e-05,2.1877820669794116e-05,4.375564133958823e-05,0.00010457797973333335,
-> Subtract Image Component [PetaFLOP/s],,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,,,,,,,,,0.00019582977166666667,1.1967374935185184e-05,1.1967374935185184e-05,0.0017096249907407406,0.22408396678637038,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> DFT [PetaFLOP/s],,0.127331852432909,0.0916633954426429,1.1459866718961813,0.5187825868202998,0.5187825868202998,1.008297349869072,,,0.127331852432909,0.0916633954426429,0.7640011587112774,0.5187825868202998,0.5187825868202998,1.008297349869072,,,0.127331852432909,0.0916633954426429,0.7640011587112774,0.5187825868202998,0.5187825868202998,1.008297349869072,,,0.03901316191725256,0.02808471506098423,,,0.03901316191725256,0.02808471506098423,,,0.07913969374549334,0.06435635107564339,0.7122572437094401,0.3642343130447578,0.3642343130447578,0.3642343130447578,0.8705366312004268,
-> Visibility Weighting [PetaFLOP/s],,3.458487151902317e-05,1.0143005224980175e-05,0.0003112638436712085,1.7010455892077146e-05,3.402091178415429e-05,0.00012950996588012318,,,3.458487151902317e-05,1.0143005224980175e-05,9.74600421569388e-05,1.7010455892077146e-05,3.402091178415429e-05,0.00012950996588012318,,,3.458487151902317e-05,1.0143005224980175e-05,9.74600421569388e-05,1.7010455892077146e-05,3.402091178415429e-05,0.00012950996588012318,,,1.127865642051395e-05,3.1077108940485793e-06,,,1.127865642051395e-05,3.1077108940485793e-06,,,2.58451414216718e-05,7.121346275213938e-06,0.00023260627279504624,1.1942944252687176e-05,1.1942944252687176e-05,2.3885888505374353e-05,0.000217945243700695,
-> Receive [Tera/s],0.11497985365333331,,,,,,,,0.11497985365333331,,,,,,,,0.11497985365333331,,,,,,,,0.057489926826666655,,,,0.057489926826666655,,,,0.057489926826666655,,,,,,,,
-> Flag [Tera/s],0.11497985365333331,0.09177861612629189,0.033034701932085214,0.826007545136627,0.18696479702073093,0.37392959404146187,0.7267634425058747,0.7267634425058747,0.11497985365333331,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,0.7267634425058747,0.11497985365333331,0.09177861612629189,0.033034701932085214,0.5506789363827886,0.18696479702073093,0.37392959404146187,0.7267634425058747,0.7267634425058747,0.057489926826666655,0.02812001822845538,0.010121490551456797,,0.057489926826666655,0.02812001822845538,0.010121490551456797,,0.057489926826666655,0.0570425344,0.023193477232150112,0.5133828096,0.13126692401876472,0.13126692401876472,0.26253384803752944,0.6274678784,0.5102564991073025
-> Demix [Tera/s],0.11497985365333331,,,,,,,,0.11497985365333331,,,,,,,,0.11497985365333331,,,,,,,,0.057489926826666655,,,,0.057489926826666655,,,,0.057489926826666655,,,,,,,,
-> Average [Tera/s],0.11408506880000001,,,,,,,,0.11408506880000001,,,,,,,,0.11408506880000001,,,,,,,,0.057042534400000004,,,,0.057042534400000004,,,,0.057042534400000004,,,,,,,,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3729676622741255e-05,,,
-> Degridding Kernel Update [Tera/s],,50.67933215411198,4.283320096469294,456.11398949707393,29.070180054750644,192.70129118756924,307.87415413387816,,,50.67933215411198,4.283320096469294,271.0280886256863,29.070180054750644,192.70129118756924,307.87415413387816,,,50.67933215411198,4.283320096469294,271.0280886256863,29.070180054750644,192.70129118756924,307.87415413387816,,,10.791947887732825,0.10927543854932419,,,10.791947887732825,0.10927543854932419,,,26.374472453206906,2.363170294428422,237.37025210863254,13.532640019035634,16.263903752754835,89.7230379200147,1897.8137082775706,
-> FFT [Tera/s],,0.015072230818811459,0.155064103074192,0.13565007736930312,0.03948391513463221,0.19741957567316107,0.5922587270194831,,,0.015072230818811459,0.155064103074192,0.04186730783003182,0.03948391513463221,0.19741957567316107,0.5922587270194831,,,0.015072230818811459,0.155064103074192,0.04186730783003182,0.03948391513463221,0.19741957567316107,0.5922587270194831,,,0.007614500175658578,0.07833847917344214,,,0.007614500175658578,0.07833847917344214,,,0.00754710039176144,0.0776450657588625,0.06792390352585298,0.019770734336747406,0.003954146867349481,0.09885367168373703,12.95694845493078,
-> IFFT [Tera/s],,0.07537383362330989,0.1550922798058644,0.678364502609789,0.03948821991308217,0.07897643982616434,0.07897643982616434,,,0.07537383362330989,0.1550922798058644,0.20934921867941175,0.03948821991308217,0.07897643982616434,0.07897643982616434,,,0.07537383362330989,0.1550922798058644,0.20934921867941175,0.03948821991308217,0.07897643982616434,0.07897643982616434,,,0.03807759899826658,0.07835264061781354,,,0.03807759899826658,0.07835264061781354,,,0.03774057746561315,0.07765916438887902,0.33966519719051835,0.019772888294111043,0.019772888294111043,0.03954577658822209,0.03954577658822209,
-> Solve [Tera/s],,1.31072e-07,,2.730666666666667e-06,,,,,,1.31072e-07,,2.730666666666667e-06,,,,,,1.31072e-07,,2.730666666666667e-06,,,,,,6.5536e-08,,,,6.5536e-08,,,,6.5536e-08,,1.8896213333333336e-06,,,,,
-> Degrid [Tera/s],,0.025938653639267378,0.007607253918735131,0.23344788275340636,0.0637892095952893,0.02551568383811572,0.09713247441009239,,,0.025938653639267378,0.007607253918735131,0.07309503161770411,0.0637892095952893,0.02551568383811572,0.09713247441009239,,,0.025938653639267378,0.007607253918735131,0.07309503161770411,0.0637892095952893,0.02551568383811572,0.09713247441009239,,,0.008458992315385463,0.0023307831705364343,,,0.008458992315385463,0.0023307831705364343,,,0.019383856066253854,0.005341009706410453,0.17445470459628468,0.044786040947576905,0.00895720818951538,0.01791441637903076,0.16345893277552123,
-> Reprojection [Tera/s],,0.015072230818811459,,0.13565007736930312,0.03948391513463221,0.19741957567316107,0.5922587270194831,,,0.015072230818811459,,0.04186730783003182,0.03948391513463221,0.19741957567316107,0.5922587270194831,,,0.015072230818811459,,0.04186730783003182,0.03948391513463221,0.19741957567316107,0.5922587270194831,,,0.007614500175658578,,,,0.007614500175658578,,,,0.00754710039176144,,0.06792390352585298,0.019770734336747406,0.0004942683584186851,0.09885367168373703,12.95694845493078,
-> Identify Component [Tera/s],,,,2e-08,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,8e-10,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,7.466666666666667e-09,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Reprojection Predict [Tera/s],,0.0753611540940573,,0.6782503868465156,0.03948391513463221,0.07896783026926442,0.07896783026926442,,,0.0753611540940573,,0.20933653915015912,0.03948391513463221,0.07896783026926442,0.07896783026926442,,,0.0753611540940573,,0.20933653915015912,0.03948391513463221,0.07896783026926442,0.07896783026926442,,,0.038072500878292885,,,,0.038072500878292885,,,,0.037735501958807205,,0.33961951762926484,0.019770734336747406,0.0004942683584186851,0.03954146867349481,0.03954146867349481,
