,hpso01 (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso04a (PSS) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],hpso05a (PST) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (Ingest) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (RCAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (FastImg) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (ICAL) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepA) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepB) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepC) [Nf_max=8192] [Na=128] [Bmax=32500.0],max_low (DPrepD) [Nf_max=8192] [Na=128] [Bmax=32500.0]
Total Compute Requirement [PetaFLOP/s],0.005882111251179088,0.017442942528804108,0.011348735500941806,0.16163842581795576,0.05632510821796875,0.07056514373593872,0.18508292273553642,0.007480848629760846,0.005882111251179088,0.017442942528804108,0.011348735500941806,0.10783601191347819,0.05632510821796875,0.07056514373593872,0.18508292273553642,0.007480848629760846,0.005882111251179088,0.017442942528804108,0.011348735500941806,0.10783601191347819,0.05632510821796875,0.07056514373593872,0.18508292273553642,0.007480848629760846,0.0029486644206379647,0.006467728084046034,0.004091832478194427,0.00050088,0.0029486644206379647,0.006467728084046034,0.004091832478194427,2.755e-07,0.0029421255013308487,0.010100637531941134,0.005732156923372596,0.09316032302141772,0.03850586415135487,0.034802811143029945,0.04569968700942105,0.5575303959669348,0.003740424314880423
-> DFT [PetaFLOP/s],,0.006495864388500362,0.01020237418040889,0.058462779496503255,0.04258521093852361,0.04258521093852361,0.11222611598449778,,,0.006495864388500362,0.01020237418040889,0.058462779496503255,0.04258521093852361,0.04258521093852361,0.11222611598449778,,,0.006495864388500362,0.01020237418040889,0.058462779496503255,0.04258521093852361,0.04258521093852361,0.11222611598449778,,,0.0032106176531202465,0.0036207015302877196,,,0.0032106176531202465,0.0036207015302877196,,,0.003249115131015835,0.005101187090204445,0.029242036179142516,0.02990972391923665,0.02990972391923665,0.02990972391923665,0.05611305799224889,
-> Subtract Visibility [PetaFLOP/s],,6.989604035314771e-07,5.488919678450984e-07,6.290643631783294e-06,2.2911020336844797e-06,4.5822040673689595e-06,1.2075623292592164e-05,,,6.989604035314771e-07,5.488919678450984e-07,6.290643631783294e-06,2.2911020336844797e-06,4.5822040673689595e-06,1.2075623292592164e-05,,,6.989604035314771e-07,5.488919678450984e-07,6.290643631783294e-06,2.2911020336844797e-06,4.5822040673689595e-06,1.2075623292592164e-05,,,3.4546512614748176e-07,1.947952459688884e-07,,,3.4546512614748176e-07,1.947952459688884e-07,,,3.4960748674424545e-07,2.744459839225492e-07,3.1464673806982094e-06,1.6091555680498915e-06,1.6091555680498915e-06,3.218311136099783e-06,6.037811646296082e-06,
-> Flag [PetaFLOP/s],9.880528313559601e-05,9.750497629264107e-05,7.657042951439122e-05,0.0008775447866337696,0.000319608733698985,0.00063921746739797,0.001684549449316607,0.001684549449316607,9.880528313559601e-05,9.750497629264107e-05,7.657042951439122e-05,0.0008775447866337696,0.000319608733698985,0.00063921746739797,0.001684549449316607,0.001684549449316607,9.880528313559601e-05,9.750497629264107e-05,7.657042951439122e-05,0.0008775447866337696,0.000319608733698985,0.00063921746739797,0.001684549449316607,0.001684549449316607,4.953060541626962e-05,4.81923850975737e-05,2.7173936812659933e-05,,4.953060541626962e-05,4.81923850975737e-05,2.7173936812659933e-05,,4.942063461615488e-05,4.877024440082224e-05,3.828521475719561e-05,0.0004389321996074002,0.00022447720174295985,0.00022447720174295985,0.0004489544034859197,0.0008422747246583035,0.0008422747246583035
-> Degrid [PetaFLOP/s],,0.0008014543707088628,7.235972428928128e-05,0.007244868944004147,0.0026532731155103463,0.0013325189085304826,0.0036339647707457428,,,0.0008014543707088628,7.235972428928128e-05,0.0032058174828520658,0.0026532731155103463,0.0013325189085304826,0.0036339647707457428,,,0.0008014543707088628,7.235972428928128e-05,0.0032058174828520658,0.0026532731155103463,0.0013325189085304826,0.0036339647707457428,,,0.00023772794032770353,2.2075215232573085e-05,,,0.00023772794032770353,2.2075215232573085e-05,,,0.0005422941536624131,4.243835894622993e-05,0.004880647382876831,0.0017505458008633954,0.00035450662223537356,0.0008510097186466988,0.007771217167093551,
-> Image Spectral Fitting [PetaFLOP/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0594514934111882e-07,,,
-> Visibility Weighting [PetaFLOP/s],,4.222893360144734e-06,1.6040896550806503e-06,3.653803681986877e-05,2.3821843722361794e-06,4.764368744472359e-06,1.3198688713324184e-05,,,4.222893360144734e-06,1.6040896550806503e-06,1.6891573440578935e-05,2.3821843722361794e-06,4.764368744472359e-06,1.3198688713324184e-05,,,4.222893360144734e-06,1.6040896550806503e-06,1.6891573440578935e-05,2.3821843722361794e-06,4.764368744472359e-06,1.3198688713324184e-05,,,1.2460207069568708e-06,5.298918668547484e-07,,,1.2460207069568708e-06,5.298918668547484e-07,,,2.8510411981698153e-06,9.661435157540534e-07,2.565937078352834e-05,1.6730624550211646e-06,1.6730624550211646e-06,3.346124910042329e-06,9.786717945330225e-06,
-> Subtract Image Component [PetaFLOP/s],,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,0.00033570818,2.0515499888888888e-05,0.004103099977777778,0.012309299933333333,,,,,,,,,,,,,0.00019582977166666667,1.1967374935185184e-05,1.1967374935185184e-05,0.0017096249907407406,0.22408396678637038,
-> Demix [PetaFLOP/s],0.005779033747547707,,,,,,,,0.005779033747547707,,,,,,,,0.005779033747547707,,,,,,,,0.0028969921719723393,,,,0.0028969921719723393,,,,0.0028905679784692333,,,,,,,,
-> FFT [PetaFLOP/s],,0.0003385677184491436,0.0003010687502613432,0.003753871259163475,0.0019398307637095036,0.006254439843341434,0.01923876416630865,,,0.0003385677184491436,0.0003010687502613432,0.0013542708737647152,0.0019398307637095036,0.006254439843341434,0.01923876416630865,,,0.0003385677184491436,0.0003010687502613432,0.0013542708737647152,0.0019398307637095036,0.006254439843341434,0.01923876416630865,,,9.173485963674202e-05,0.00015219137365813043,,,9.173485963674202e-05,0.00015219137365813043,,,0.0002258977565495719,0.00015076654968347543,0.002033079809104604,0.0010501518770903889,0.00020261461828385662,0.0033662612089697475,0.11183817532183805,
-> Grid [PetaFLOP/s],,0.0008014543707088628,7.235972428928128e-05,0.007244868944004147,0.0026532731155103463,0.0013325189085304826,0.0036339647707457428,,,0.0008014543707088628,7.235972428928128e-05,0.0032058174828520658,0.0026532731155103463,0.0013325189085304826,0.0036339647707457428,,,0.0008014543707088628,7.235972428928128e-05,0.0032058174828520658,0.0026532731155103463,0.0013325189085304826,0.0036339647707457428,,,0.00023772794032770353,2.2075215232573085e-05,,,0.00023772794032770353,2.2075215232573085e-05,,,0.0005422941536624131,4.243835894622993e-05,0.004880647382876831,0.0017505458008633954,0.00035450662223537356,0.0008510097186466988,0.007771217167093551,
-> Gridding Kernel Update [PetaFLOP/s],,0.003007375073721509,0.00012745696207646916,0.02615936053011679,0.0014877333143775463,0.0040723928891694015,0.009913990864592055,,,0.003007375073721509,0.00012745696207646916,0.012029500294965006,0.0014877333143775463,0.0040723928891694015,0.009913990864592055,,,0.003007375073721509,0.00012745696207646916,0.012029500294965006,0.0014877333143775463,0.0040723928891694015,0.009913990864592055,,,0.0008476958009377363,3.5661858341774836e-05,,,0.0008476958009377363,3.5661858341774836e-05,,,0.0019345838909157233,8.605034679058109e-05,0.017411255017850995,0.0009574130714539675,0.000974250273674821,0.0025097254341334943,0.03462300934154301,
-> Correct [PetaFLOP/s],,0.00033550099369510897,6.586703614141181e-05,0.0030195089432559804,0.0010997289761685506,0.0021994579523371013,0.005796299180444239,0.005796299180444239,,0.00033550099369510897,6.586703614141181e-05,0.0030195089432559804,0.0010997289761685506,0.0021994579523371013,0.005796299180444239,0.005796299180444239,,0.00033550099369510897,6.586703614141181e-05,0.0030195089432559804,0.0010997289761685506,0.0021994579523371013,0.005796299180444239,0.005796299180444239,,0.00016582326055079123,2.3375429516266608e-05,,,0.00016582326055079123,2.3375429516266608e-05,,,0.00016781159363723783,3.293351807070591e-05,0.0015103043427351405,0.0007723946726639479,0.0007723946726639479,0.0015447893453278958,0.0028981495902221195,0.0028981495902221195
-> IFFT [PetaFLOP/s],,0.0016928385922457183,0.0003010687502613432,0.018769356295817375,0.0019398307637095036,0.0025017759373365737,0.00256516855550782,,,0.0016928385922457183,0.0003010687502613432,0.006771354368823576,0.0019398307637095036,0.0025017759373365737,0.00256516855550782,,,0.0016928385922457183,0.0003010687502613432,0.006771354368823576,0.0019398307637095036,0.0025017759373365737,0.00256516855550782,,,0.0004586742981837101,0.00015219137365813043,,,0.0004586742981837101,0.00015219137365813043,,,0.00112948878274786,0.00015076654968347543,0.010165399045523021,0.0010501518770903889,0.0010130730914192831,0.0013465044835878988,0.000341303025274164,
-> Identify Component [PetaFLOP/s],,,,0.0020986176942622697,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,0.0013430289730054531,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,0.0013430289730054531,1.0309161292275997e-05,0.0010309161292275995,0.003092748387682799,,,,,,,,,,,,,0.0012241940304495882,6.0137211352048395e-06,6.0137211352048395e-06,0.00042955150965748854,0.056302175473826335,
-> Average [PetaFLOP/s],2.843317500304921e-06,,,,,,,,2.843317500304921e-06,,,,,,,,2.843317500304921e-06,,,,,,,,1.4253411630581184e-06,,,,1.4253411630581184e-06,,,,1.4221765357166873e-06,,,,,,,,
-> Phase Rotation Predict [PetaFLOP/s],,0.0003522760433798644,0.0,0.002201725271124153,0.0,0.0,0.0,,,0.0003522760433798644,0.0,0.0014091041735194577,0.0,0.0,0.0,,,0.0003522760433798644,0.0,0.0014091041735194577,0.0,0.0,0.0,,,0.00012091279415161862,0.0,,,0.00012091279415161862,0.0,,,0.00012236262036048593,0.0,0.0011012635832443733,0.0,0.0,0.0,0.0,
-> Receive [PetaFLOP/s],1.428902995480069e-06,,,,,,,,1.428902995480069e-06,,,,,,,,1.428902995480069e-06,,,,,,,,7.163020862975643e-07,,,,7.163020862975643e-07,,,,7.147117097436745e-07,,,,,,,,
-> Solve [PetaFLOP/s],,1.423086631062954e-05,,0.0017945815130405811,,,,,,1.423086631062954e-05,,0.0017945815130405811,,,,,,1.423086631062954e-05,,0.0017945815130405811,,,,,,7.035131642949635e-06,,,,7.035131642949635e-06,,,,7.117978854884909e-06,,0.0008986232390252683,,,,,
-> Degridding Kernel Update [PetaFLOP/s],,0.003007375073721509,0.00012745696207646916,0.02615936053011679,0.0014877333143775463,0.0040723928891694015,0.009913990864592055,,,0.003007375073721509,0.00012745696207646916,0.012029500294965006,0.0014877333143775463,0.0040723928891694015,0.009913990864592055,,,0.003007375073721509,0.00012745696207646916,0.012029500294965006,0.0014877333143775463,0.0040723928891694015,0.009913990864592055,,,0.0008476958009377363,3.5661858341774836e-05,,,0.0008476958009377363,3.5661858341774836e-05,,,0.0019345838909157233,8.605034679058109e-05,0.017411255017850995,0.0009574130714539675,0.000974250273674821,0.0025097254341334943,0.03462300934154301,
-> Phase Rotation [PetaFLOP/s],,0.0003522760433798644,0.0,0.002201725271124153,0.0,0.0,0.0,,,0.0003522760433798644,0.0,0.0014091041735194577,0.0,0.0,0.0,,,0.0003522760433798644,0.0,0.0014091041735194577,0.0,0.0,0.0,,,0.00012091279415161862,0.0,,,0.00012091279415161862,0.0,,,0.00012236262036048593,0.0,0.0011012635832443733,0.0,0.0,0.0,0.0,
-> Reprojection [PetaFLOP/s],,2.3550360654392903e-05,,0.00021195324588953613,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,2.3550360654392903e-05,,9.420144261757161e-05,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,2.3550360654392903e-05,,9.420144261757161e-05,6.169361739786284e-05,0.00030846808698931414,0.0009254042609679425,,,1.1897656524466529e-05,,,,1.1897656524466529e-05,,,,1.1792344362127252e-05,,0.00010613109925914525,3.0891772401167826e-05,7.722943100291955e-07,0.0001544588620058391,0.020245231960829342,
-> Source Find [PetaFLOP/s],,,,3e-12,,,,,,,,3e-12,,,,,,,,3e-12,,,,,,,,,,,,,,,,2.5e-12,,,,,
-> Reprojection Predict [PetaFLOP/s],,0.0001177518032719645,,0.0010597662294476804,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,0.0001177518032719645,,0.000471007213087858,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,0.0001177518032719645,,0.000471007213087858,6.169361739786284e-05,0.00012338723479572567,0.00012338723479572567,,,5.948828262233265e-05,,,,5.948828262233265e-05,,,,5.896172181063625e-05,,0.0005306554962957263,3.0891772401167826e-05,7.722943100291955e-07,6.178354480233565e-05,6.178354480233565e-05,
-> DFT [Tera/s],,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,,,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,,,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,,,0.0020727907568848904,0.0011687714758133304,,,0.0020727907568848904,0.0011687714758133304,,,0.0020976449204654726,0.0016466759035352952,0.01887880428418925,0.009654933408299348,0.009654933408299348,0.019309866816598697,0.03622686987777649,
-> Subtract Visibility [Tera/s],,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,,,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,,,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,,,0.0020727907568848904,0.0011687714758133304,,,0.0020727907568848904,0.0011687714758133304,,,0.0020976449204654726,0.0016466759035352952,0.01887880428418925,0.009654933408299348,0.009654933408299348,0.019309866816598697,0.03622686987777649,
-> Flag [Tera/s],0.004264976250457382,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,0.07245373975555298,0.004264976250457382,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,0.07245373975555298,0.004264976250457382,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,0.07245373975555298,0.002138011744587178,0.0020727907568848904,0.0011687714758133304,,0.002138011744587178,0.0020727907568848904,0.0011687714758133304,,0.002133264803575031,0.0020976449204654726,0.0016466759035352952,0.01887880428418925,0.009654933408299348,0.009654933408299348,0.019309866816598697,0.03622686987777649,0.03622686987777649
-> Degrid [Tera/s],,0.0031671700201085506,0.0012030672413104878,0.027403527614901578,0.008933191395885673,0.003573276558354269,0.009899016534993137,,,0.0031671700201085506,0.0012030672413104878,0.012668680080434203,0.008933191395885673,0.003573276558354269,0.009899016534993137,,,0.0031671700201085506,0.0012030672413104878,0.012668680080434203,0.008933191395885673,0.003573276558354269,0.009899016534993137,,,0.0009345155302176531,0.0003974189001410613,,,0.0009345155302176531,0.0003974189001410613,,,0.002138280898627362,0.00072460763681554,0.019244528087646255,0.0062739842063293675,0.0012547968412658734,0.002509593682531747,0.007340038458997669,
-> Image Spectral Fitting [Tera/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4324191556853137e-06,,,
-> Visibility Weighting [Tera/s],,0.0022573779111917276,0.0002894547486683136,0.015032068334671682,0.000501375721698456,0.001002751443396912,0.0014336012615229821,,,0.0022573779111917276,0.0002894547486683136,0.00902951164476691,0.000501375721698456,0.001002751443396912,0.0014336012615229821,,,0.0022573779111917276,0.0002894547486683136,0.00902951164476691,0.000501375721698456,0.001002751443396912,0.0014336012615229821,,,0.0008357793402022169,0.0001447273743341568,,,0.0008357793402022169,0.0001447273743341568,,,0.0008352083336346296,0.0001447273743341568,0.007516875002711666,0.00025074204618849864,0.00025074204618849864,0.0005014840923769973,0.0007168006307614911,
-> Subtract Image Component [Tera/s],,,,0.00017662770490794677,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,7.850120218130966e-05,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,7.850120218130966e-05,2.0564539132620944e-05,0.0020564539132620946,0.006169361739786283,,,,,,,,,,,,,0.00010318301316861345,1.2013467044898598e-05,1.2013467044898598e-05,0.0008581047889213283,0.11247351089349636,
-> Demix [Tera/s],0.004264976250457382,,,,,,,,0.004264976250457382,,,,,,,,0.004264976250457382,,,,,,,,0.002138011744587178,,,,0.002138011744587178,,,,0.002133264803575031,,,,,,,,
-> FFT [Tera/s],,0.0037680577047028646,0.038766025768548,0.03391251934232578,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,0.038766025768548,0.015072230818811455,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0019036250439146444,0.019584619793360535,,,0.0019036250439146444,0.019584619793360535,,,0.00188677509794036,0.019411266439715625,0.016980975881463245,0.0049426835841868515,0.0009885367168373702,0.024713417920934257,3.239237113732695,
-> Grid [Tera/s],,0.4660460641494919,15.99301401517175,5.032488885489383,2.2598788232952334,0.9039515293180933,1.6596143330503454,,,0.4660460641494919,15.99301401517175,1.8641842565979667,2.2598788232952334,0.9039515293180933,1.6596143330503454,,,0.4660460641494919,15.99301401517175,1.8641842565979667,2.2598788232952334,0.9039515293180933,1.6596143330503454,,,0.17310396668258787,5.340238909281612,,,0.17310396668258787,5.340238909281612,,,0.39315897891185125,9.637562254968374,3.538430810206662,1.5889604935191353,0.3177920987038271,0.6355841974076542,1.6199714612408056,
-> Gridding Kernel Update [Tera/s],,9.360307663011616,0.07589394508655917,89.21022969183092,5.007931637803734,30.24207898645432,55.03768711063375,,,9.360307663011616,0.07589394508655917,37.441230654131274,5.007931637803734,30.24207898645432,55.03768711063375,,,9.360307663011616,0.07589394508655917,37.441230654131274,5.007931637803734,30.24207898645432,55.03768711063375,,,1.718130617589083,0.0024777508355594505,,,1.718130617589083,0.0024777508355594505,,,4.6713740651059545,0.043107044787107786,42.0423665781931,2.3373172126543333,2.5507989105037794,14.066485440628664,666.5781448915161,
-> Correct [Tera/s],,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,0.07245373975555298,,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,0.07245373975555298,,0.004193762421188863,0.0032933518070705904,0.03774386179069976,0.013746612202106878,0.027493224404213756,0.07245373975555298,0.07245373975555298,,0.0020727907568848904,0.0011687714758133304,,,0.0020727907568848904,0.0011687714758133304,,,0.0020976449204654726,0.0016466759035352952,0.01887880428418925,0.009654933408299348,0.009654933408299348,0.019309866816598697,0.03622686987777649,0.03622686987777649
-> IFFT [Tera/s],,0.018847896241065875,0.038780114134384217,0.16961965459326556,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.018847896241065875,0.038780114134384217,0.0753915849642635,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.018847896241065875,0.038780114134384217,0.0753915849642635,0.00987313117288303,0.01974626234576606,0.01974626234576606,,,0.009521311544556784,0.019591700515546234,,,0.009521311544556784,0.019591700515546234,,,0.009437047681455518,0.019418315754723886,0.08493342913309966,0.004943760562868669,0.004943760562868669,0.009887521125737339,0.009887521125737339,
-> Identify Component [Tera/s],,,,2e-08,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,1.28e-08,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,1.28e-08,9.777777777777777e-11,9.777777777777777e-09,2.933333333333333e-08,,,,,,,,,,,,,1.1666666666666669e-08,5.703703703703703e-11,5.703703703703703e-11,4.074074074074074e-09,5.33997037037037e-07,
-> Average [Tera/s],0.004193762421188863,,,,,,,,0.004193762421188863,,,,,,,,0.004193762421188863,,,,,,,,0.002102312600110865,,,,0.002102312600110865,,,,0.0020976449204654726,,,,,,,,
-> Phase Rotation Predict [Tera/s],,0.15097544716279904,0.0,0.943596544767494,0.0,0.0,0.0,,,0.15097544716279904,0.0,0.6039017886511961,0.0,0.0,0.0,,,0.15097544716279904,0.0,0.6039017886511961,0.0,0.0,0.0,,,0.05181976892212226,0.0,,,0.05181976892212226,0.0,,,0.052441123011636816,0.0,0.47197010710473125,0.0,0.0,0.0,0.0,
-> Receive [Tera/s],0.004264976250457382,,,,,,,,0.004264976250457382,,,,,,,,0.004264976250457382,,,,,,,,0.002138011744587178,,,,0.002138011744587178,,,,0.002133264803575031,,,,,,,,
-> Solve [Tera/s],,6.5536e-08,,1.3653333333333335e-06,,,,,,6.5536e-08,,1.3653333333333335e-06,,,,,,6.5536e-08,,1.3653333333333335e-06,,,,,,3.2768e-08,,,,3.2768e-08,,,,3.2768e-08,,9.448106666666668e-07,,,,,
-> Degridding Kernel Update [Tera/s],,9.360307663011616,0.07589394508655917,89.21022969183092,5.007931637803734,30.24207898645432,55.03768711063375,,,9.360307663011616,0.07589394508655917,37.441230654131274,5.007931637803734,30.24207898645432,55.03768711063375,,,9.360307663011616,0.07589394508655917,37.441230654131274,5.007931637803734,30.24207898645432,55.03768711063375,,,1.718130617589083,0.0024777508355594505,,,1.718130617589083,0.0024777508355594505,,,4.6713740651059545,0.043107044787107786,42.0423665781931,2.3373172126543333,2.5507989105037794,14.066485440628664,666.5781448915161,
-> Phase Rotation [Tera/s],,0.0031671700201085506,0.0,0.027403527614901578,0.0,0.0,0.0,,,0.0031671700201085506,0.0,0.012668680080434203,0.0,0.0,0.0,,,0.0031671700201085506,0.0,0.012668680080434203,0.0,0.0,0.0,,,0.0009345155302176531,0.0,,,0.0009345155302176531,0.0,,,0.002138280898627362,0.0,0.019244528087646255,0.0,0.0,0.0,0.0,
-> Reprojection [Tera/s],,0.0037680577047028646,,0.03391251934232578,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,,0.015072230818811455,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0037680577047028646,,0.015072230818811455,0.009870978783658052,0.04935489391829027,0.14806468175487078,,,0.0019036250439146444,,,,0.0019036250439146444,,,,0.00188677509794036,,0.016980975881463245,0.0049426835841868515,0.00012356708960467128,0.024713417920934257,3.239237113732695,
-> Source Find [Tera/s],,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,1.44e-08,,,,,,,,,,,,,,,,1.44e-08,,,,,
-> Reprojection Predict [Tera/s],,0.018840288523514326,,0.1695625967116289,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.018840288523514326,,0.07536115409405728,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.018840288523514326,,0.07536115409405728,0.009870978783658052,0.019741957567316105,0.019741957567316105,,,0.009518125219573221,,,,0.009518125219573221,,,,0.009433875489701801,,0.08490487940731621,0.0049426835841868515,0.00012356708960467128,0.009885367168373703,0.009885367168373703,
Total visibilities [Mvis/s],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-> DFT [Mvis/s],,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.183140768435216,48.6988114922221,,,43.183140768435216,48.6988114922221,,,43.700935843030685,68.6114959806373,43.700935843030685,36.57171745567935,36.57171745567935,36.57171745567935,68.6114959806373,
-> Subtract Visibility [Mvis/s],,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,,,43.183140768435216,48.6988114922221,,,43.183140768435216,48.6988114922221,,,43.700935843030685,68.6114959806373,43.700935843030685,36.57171745567935,36.57171745567935,36.57171745567935,68.6114959806373,
-> Flag [Mvis/s],,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,68.6114959806373,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,68.6114959806373,,43.68502522071732,68.6114959806373,43.68502522071732,26.03525038277818,26.03525038277818,68.6114959806373,68.6114959806373,,43.183140768435216,48.6988114922221,,,43.183140768435216,48.6988114922221,,,43.700935843030685,68.6114959806373,43.700935843030685,36.57171745567935,36.57171745567935,36.57171745567935,68.6114959806373,68.6114959806373
