,hpso01 (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso01 (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02a (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso02b (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso04a (PSS) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],hpso05a (PST) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (Ingest) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (RCAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (FastImg) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (ICAL) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepA) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepA_Image) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepB) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepC) [Nf_max=8192] [Na=256] [Bmax=32500.0],max_low (DPrepD) [Nf_max=8192] [Na=256] [Bmax=32500.0]
-> Subtract Image Component [Mvis/s],,,,613.2906420414819,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,,,,,,,,,614.1846021941276,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Demix [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> FFT [Mvis/s],,0.024764705571467673,0.0055032679047705944,0.024764705571467673,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.024764705571467673,0.0055032679047705944,0.01650980371431178,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.024764705571467673,0.0055032679047705944,0.01650980371431178,0.009172113174617656,0.009172113174617656,0.009172113174617656,,,0.02489316393408637,0.0055318142075747485,,,0.02489316393408637,0.0055318142075747485,,,0.024782748075912155,0.005507277350202699,0.024782748075912155,0.009178795583671169,0.009178795583671167,0.009178795583671169,0.009178795583671169,
-> Grid [Mvis/s],,39063.57783978466,36322.30439671476,39063.577841406826,1542.5154985734223,3515.697416539658,14952.67085574245,,,39063.57783978466,36322.30439671476,25035.582565624838,1542.5154985734223,3515.697416539658,14952.67085574245,,,39063.57783978466,36322.30439671476,25035.582565624838,1542.5154985734223,3515.697416539658,14952.67085574245,,,19854.270653459167,11081.062757827614,,,19854.270653459167,11081.062757827614,,,27870.567195542888,21302.72022811804,27870.567195380812,1049.3564083990498,1057.29128078463,2336.2604821695686,20225.42414960395,
-> Gridding Kernel Update [Mvis/s],,1.3660183231022942,2.5708688117752936,1.36601832315902,0.4498172149328303,0.5126111283539695,0.7266562728164772,,,1.3660183231022942,2.5708688117752936,0.8841073023900363,0.4498172149328303,0.5126111283539695,0.7266562728164772,,,1.3660183231022942,2.5708688117752936,0.8841073023900363,0.4498172149328303,0.5126111283539695,0.7266562728164772,,,1.45188646550742,2.4799806007677883,,,1.45188646550742,2.4799806007677883,,,1.5465336273569181,2.555974652881424,1.5465336273479242,0.4356350823718271,0.43892920509089073,0.48494344697657366,1.6624629737476264,
-> Correct [Mvis/s],,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,275.52647992224433,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,275.52647992224433,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,275.52647992224433,,173.41261253466112,195.56215638608876,,,173.41261253466112,195.56215638608876,,,175.4919470861862,275.52647992224433,175.4919470861862,146.86280238107457,146.86280238107457,146.86280238107457,275.52647992224433,275.52647992224433
-> IFFT [Mvis/s],,0.12382352785733837,0.0055032679047705944,0.12382352785733837,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.12382352785733837,0.0055032679047705944,0.0825490185715589,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.12382352785733837,0.0055032679047705944,0.0825490185715589,0.009172113174617656,0.0036688452698470622,0.0012229484232823538,,,0.12446581967043184,0.0055318142075747485,,,0.12446581967043184,0.0055318142075747485,,,0.12391374037956078,0.005507277350202699,0.12391374037956078,0.009178795583671169,0.04589397791835584,0.0036715182334684667,2.8011461131808987e-05,
-> Identify Component [Mvis/s],,,,613.2906420414819,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,,,,,,,,,,,614.1846021941276,84.25028836682134,84.25028836682134,84.25028836682132,84.25028836682134,
-> Average [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Phase Rotation Predict [Mvis/s],,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,104.5510054741486,104.5510054741486,275.52647992224433,,,173.41261253466112,195.56215638608876,,,173.41261253466112,195.56215638608876,,,175.4919470861862,275.52647992224433,175.4919470861862,146.86280238107457,146.86280238107457,146.86280238107457,275.52647992224433,
-> Receive [Mvis/s],0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,
-> Solve [Mvis/s],,175.42805403595145,,175.42805403595145,,,,,,175.42805403595145,,175.42805403595145,,,,,,175.42805403595145,,175.42805403595145,,,,,,173.41261253466112,,,,173.41261253466112,,,,175.49194708618623,,175.49194708618623,,,,,
-> Degridding Kernel Update [Mvis/s],,1.3660183231022942,2.5708688117752936,1.36601832315902,0.4498172149328303,0.5126111283539695,0.7266562728164772,,,1.3660183231022942,2.5708688117752936,0.8841073023900363,0.4498172149328303,0.5126111283539695,0.7266562728164772,,,1.3660183231022942,2.5708688117752936,0.8841073023900363,0.4498172149328303,0.5126111283539695,0.7266562728164772,,,1.45188646550742,2.4799806007677883,,,1.45188646550742,2.4799806007677883,,,1.5465336273569181,2.555974652881424,1.5465336273479242,0.4356350823718271,0.43892920509089073,0.48494344697657366,1.6624629737476264,
-> Phase Rotation [Mvis/s],,175.42805403595145,275.52647992224433,175.42805403595145,20.910201094829723,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,20.910201094829723,104.5510054741486,275.52647992224433,,,175.42805403595145,275.52647992224433,175.42805403595145,20.910201094829723,104.5510054741486,275.52647992224433,,,173.41261253466112,195.56215638608876,,,173.41261253466112,195.56215638608876,,,175.4919470861862,275.52647992224433,175.4919470861862,29.37256047621491,146.86280238107457,146.86280238107457,275.52647992224433,
-> Reprojection [Mvis/s],,613.2906420414819,,613.2906420414819,84.12766008799477,84.12766008799477,84.12766008799477,,,613.2906420414819,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,613.2906420414819,,272.573618685103,84.12766008799477,84.12766008799477,84.12766008799477,,,619.6696106492983,,,,619.6696106492983,,,,614.1846021941278,,614.1846021941277,84.25028836682134,10.531286045852667,84.25028836682132,84.25028836682134,
-> Source Find [Mvis/s],,,,9e-06,,,,,,,,9e-06,,,,,,,,9e-06,,,,,,,,,,,,,,,,9e-06,,,,,
-> Reprojection Predict [Mvis/s],,3066.4532102074095,,3066.4532102074095,84.12766008799477,33.651064035197905,11.217021345065968,,,3066.4532102074095,,1362.8680934255149,84.12766008799477,33.651064035197905,11.217021345065968,,,3066.4532102074095,,1362.8680934255149,84.12766008799477,33.651064035197905,11.217021345065968,,,3098.348053246492,,,,3098.348053246492,,,,3070.9230109706386,,3070.923010970638,84.25028836682134,10.531286045852667,33.70011534672853,0.25711147572882487,
